Plátano Verde *,1 Unidades,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,0.22,0.25,0.26,0.2,0.22,,0.26,0.26,0.2,0.21,0.21,0.22,0.5,,0.3,0.45,0.4,0.35,,0.4,0.4,0.4,0.4,,,0.45,,0.4,0.4,,0.4,0.35,,0.4,0.35,0.4,0.35,0.4,0.4,,0.35,0.35,,0.35,0.4,0.4,0.4,0.4,0.3,,0.3,,
Repollo Verde *,1 Kilogramos,1.95,1.64,3.08,3.08,,2.57,1.99,1.97,2.35,,1.49,1.99,1.99,1.95,2.01,,1.99,1.99,,1.49,2,,1.59,2.57,2.57,,1.31,,1.99,1.49,2.57,2.13,,2.01,2.5,2.5,,1.99,2.68,,1.99,,2.5,,,1.99,1.98,2.1,,2.01,,,3.15,2.76,2.2,2.2,,2.2,,,2.2,,,2.76,,2.2,2.76,,2.2,,2.54,2.65,,2.76,2.76,2.76,2.2,,2.76,2.2,,,3.31,3.31,2.2,2.76,2.18,2.18,1.65,,
Tomate Nacional (Perita ó 3 x 3) *,1 Kilogramos,2.71,2.55,2.71,2.71,2.69,2.69,2.69,2.67,2.71,2.71,2.69,2.69,2.69,2.66,2.66,2.18,2.69,2.69,,2.69,2.49,2.71,2.69,2.69,2.39,2.71,2.71,2.71,2.69,2.09,2.69,2.53,2.62,,2.71,2.71,2.55,2.69,2.64,2.55,2.71,2.71,2.71,2.55,2.69,2.69,2.69,2.37,2.62,2.02,,2.76,2.71,2.71,2.65,2.71,,2.71,2.71,2.71,,2.71,,2.71,,2.76,2.71,,2.54,,,,,2.71,,2.2,2.71,,,,,,2.71,2.71,2.2,2.65,1.52,2.71,2.2,,
Yuca *,1 Kilogramos,0.84,,,,,,,0.77,,,,,,0.58,,0.66,,,0.66,,0.84,0.83,,,0.72,,0.66,0.65,,0.84,,0.64,0.78,0.7,0.83,,,,0.72,0.66,,,,0.66,,,,0.63,0.6,0.63,,,0.82,,0.77,,,,0.84,,,,,,,,,,,,,0.73,,,,0.77,,,,,,,,,0.84,0.84,0.84,0.84,0.83,,
Zanahoria *,1 Kilogramos,1.61,1.32,2.35,2.35,,1.85,1.85,1.59,1.29,1.59,1.85,1.85,1.85,1.57,1.57,1.32,1.85,1.85,1.64,1.85,1.61,1.32,1.85,1.85,1.47,1.29,1.64,1.61,1.85,1.85,1.65,1.53,1.43,1.45,1.59,1.59,1.32,1.85,1.65,1.32,2.78,1.29,1.59,1.32,1.85,,1.85,1.59,1.33,1.59,2.2,1.76,2.09,2.2,1.76,2.2,,2.2,2.2,2.76,1.98,1.87,,1.87,,2.2,2.2,,2.2,1.65,2.2,2.65,1.65,2.76,2.2,1.65,2.2,,2.18,1.76,,2.2,2.76,2.2,,2.2,1.52,1.52,,,
Frijoles Chiricanos *,1 Kilogramos,2.93,2.84,3,3,2.54,,,,2.4,2.36,2.54,2.54,2.54,2.14,2.43,2.98,2.84,2.84,2.84,2.62,2.82,2.84,2.54,2.54,2.62,2.4,2.84,2.84,2.84,2.09,2.54,2.14,2.14,2.23,2.36,2.36,2.98,2.09,2.84,2.98,2.54,2.36,2.4,,2.09,,2.84,1.92,2.76,2.71,,,,,,,,,3.31,,,,,3.31,,,,,3.09,,,3.31,,,,3.2,,,3.31,,,,3.31,,,,2.84,3.06,3.2,,
Lentejas *,1 Kilogramos,,1.65,1.61,1.61,1.52,1.3,1.61,1.19,1.52,1.52,1.3,1.3,1.3,1.19,1.23,1.52,1.3,1.3,1.65,1.3,1.61,1.74,1.43,1.3,1.43,1.52,1.65,1.52,1.52,1.3,1.52,1.17,1.26,1.26,1.52,1.52,1.52,1.52,1.43,1.52,1.3,1.7,1.52,2.31,1.61,1.3,1.61,1.85,1.21,1.78,1.87,,2.2,2.76,2.2,1.61,,1.87,1.87,1.87,1.65,,1.76,1.87,,1.87,,1.87,1.65,1.87,1.65,1.83,1.87,1.87,1.61,1.61,1.87,,1.65,1.61,1.65,1.87,1.87,2.76,1.87,1.61,2.38,1.39,1.87,,
Porotos Rojos *,1 Kilogramos,,2.09,2.12,2.12,2.16,2.12,2.12,2.12,2.16,2.16,2.12,2.18,2.16,2.34,2.07,2.09,2.12,2.12,2.09,2.16,,2.2,2.12,2.12,2.36,2.16,2.16,2.09,2.12,2.18,2.12,1.98,2.05,1.83,2.16,2.16,2.09,2.16,2.4,2.09,2.12,2.16,2.16,2.62,2.16,2.12,2.18,2.07,1.54,2.38,2.54,,2.76,,2.98,2.12,,2.76,2.43,2.16,2.76,2.54,2.98,2.98,,2.54,,2.65,3.2,2.12,2.2,2.76,2.76,2.43,2.12,2.2,2.65,,,2.2,2.76,2.43,2.76,2.54,2.76,2.98,,2.4,2.12,,
Guineos *,1 Kilogramos,1.09,0.95,1.1,1.1,0.99,0.99,0.99,0.97,0.99,0.99,0.99,0.99,0.99,0.97,0.97,0.99,0.99,0.99,0.99,0.99,1.01,0.99,0.99,0.99,0.94,0.95,0.95,,0.99,0.99,0.99,0.97,0.97,0.92,0.98,0.89,0.95,,0.99,,0.99,0.94,0.96,1.09,0.99,0.99,0.99,,0.84,0.93,1.21,1.1,1.21,1.32,1.1,1.1,,1.1,1.1,1.1,,,,,,1.1,,,,,,1.1,1.1,1.1,1.1,1.1,,,1.1,,,,1.1,1.1,1.1,1.32,0.77,0.92,0.99,,
Manzana Roja Mediana *,1 Unidades,,,0.45,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,0.35,0.35,0.3,,,,,,,,,,0.5,,0.5,0.65,0.5,0.5,,0.5,0.4,0.5,0.5,,,0.5,,0.5,0.5,,,,,0.5,0.5,0.5,0.5,0.5,0.6,,,,,0.6,0.5,0.5,0.5,0.5,,,0.5,,
Naranja de Jugo *,1 Kilogramos,,,,,,,,0.72,,,,,,0.72,0.72,,,,,,,,,,0.99,,,,,,,0.72,0.97,0.93,,,,,,,,,,,,,,0.72,0.84,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piña *,1 Kilogramos,,,0.9,,0.95,,,,0.95,,0.67,0.67,,,,,0.95,0.67,,,0.88,,0.65,,0.87,0.95,,,,0.67,0.95,,,,0.95,0.95,,0.95,0.79,,0.95,0.95,0.95,,0.95,0.67,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceite Vegetal Nacional *,"1,42 Litros",3.14,2.25,3.4,3.21,3.15,3.15,3.15,1.87,2.95,2.39,1.99,1.99,1.99,2.06,1.96,2.25,2.39,2.39,3.15,,3.14,2.25,2.39,2.39,2.18,2.95,2.75,2.25,1.99,1.99,2.39,1.87,1.97,1.97,3,2.98,,2.39,3.18,3.2,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.23,1.93,,,,3.55,,,,,,3.2,,,3.25,,,,,3.95,,,3.85,,,,,3,2.95,,,,,,,2.95,3.95,,3.35,,2.87,3.95,,
Margarina en barra*,1 Kilogramos,2.67,2.67,2.95,2.98,2.62,2.62,2.65,2.58,2.76,2.54,2.54,2.54,2.54,2.62,2.62,2.54,2.54,2.54,3.46,2.62,2.67,2.54,2.54,2.54,2.54,2.54,2.98,2.69,2.54,2.65,2.62,2.65,2.54,2.65,2.54,2.54,2.98,2.54,2.54,2.76,2.54,2.76,2.76,2.54,2.62,,2.54,2.65,2.54,2.87,5.73,3.95,4.85,4.85,5.29,4.41,3.09,4.41,4.41,4.41,4.41,4.41,4.41,4.41,,4.41,4.41,4.41,4.41,3.86,4.41,4.41,4.41,5.29,4.41,4.41,4.41,4.41,3.86,4.08,3.86,4.41,,,3.85,,2.76,2.31,,,
Leche en Polvo entera instantánea *,360 Gramos,3.76,3.75,3.76,3.76,3.25,3.45,3.25,3.23,3.45,3.75,2.79,2.79,2.79,2.95,2.95,3.72,2.79,2.79,,2.49,3.76,3.76,2.79,2.1,2.98,2.98,3.72,3.72,2.79,1.99,3.25,3.23,2.96,2.96,2.98,2.98,3.75,2.1,2.98,3.31,3.25,3.45,3.45,3.72,3.25,3.25,,3.7,3.33,3.78,,,,,3.76,3.76,,3.76,3.76,,3.76,3.75,,,3.76,,,,3.76,,3.76,,3.76,3.76,3.76,3.76,3.76,,,,,,3.76,3.75,3.76,,3.76,,3.54,,
Leche Evaporada *,167 Gramos,0.51,0.49,0.67,0.67,0.49,0.49,0.49,0.47,0.47,0.49,0.49,0.49,0.49,0.45,0.46,0.49,0.49,0.49,0.47,0.49,0.75,0.69,0.49,0.49,0.48,0.49,0.7,0.5,0.49,0.49,0.49,0.43,0.46,0.46,0.49,0.56,0.49,0.49,0.71,0.69,0.68,0.46,0.46,0.49,0.49,0.49,0.49,0.44,0.44,,0.75,0.8,0.75,0.75,0.65,0.6,0.7,0.6,0.75,0.75,0.75,0.65,0.75,0.55,0.7,0.6,0.75,0.7,0.6,0.7,0.75,0.75,0.7,0.6,0.6,0.55,0.6,0.75,0.75,0.7,0.75,0.75,0.69,0.7,0.75,0.7,,,0.6,,
