•ame Diamante *,1 Kilogramos,,0.88,,0.88,,0.78,,,,,,0.78,0.78,0.78,,,0.88,,,0.88,,,0.88,,,,,0.88,0.88,,,,,,,,,0.88,,,,0.88,0.78,,,,,0.88,,,,,,,,,,,,,,,,0.88,,,,,0.88,,,,,,,0.88,,,,0.88,,,,,,,,,0.88,,
Papa Nacional *,1 Kilogramos,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.3,1.32,1.32,1.54,1.54,1.54,1.3,1.3,1.54,1.54,1.54,,1.54,1.54,1.32,1.54,1.54,1.31,1.32,1.54,1.54,1.54,1.54,1.54,1.52,1.27,1.29,1.32,1.32,1.54,1.54,1.54,1.32,1.54,1.54,1.54,1.3,1.3,1.47,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.32,1.54,1.54,1.32,1.32,1.54,1.54,1.54,1.54,1.54,1.54,,1.54,1.32,1.54,1.1,1.54,1.32,1.54,1.54,1.54,1.54,1.32,1.08,1.08,1.32,1.32,1.16,,1.54,1.32,1.32,1.32,1.54,,
Pl†tano Verde *,1 Unidades,,,,,0.2,0.25,0.25,0.25,0.24,,0.22,,,,,0.2,0.2,0.24,0.24,0.2,,0.32,0.2,0.25,0.2,,0.2,,0.2,0.25,,,0.26,,0.18,,,,,0.2,0.22,0.2,0.24,0.24,0.22,0.2,0.2,,,0.45,0.5,0.35,0.4,0.4,0.4,0.35,0.4,,0.4,0.4,0.35,0.4,0.45,0.4,0.35,0.4,,0.35,0.35,0.4,0.3,0.4,0.35,0.4,0.35,0.4,0.35,0.32,0.3,0.25,0.3,0.4,0.35,,,0.4,0.45,0.35,0.35,,
Repollo Verde *,1 Kilogramos,1.47,1.95,3.08,3.08,1.95,1.98,1.98,1.98,0.83,1.2,1.2,2.18,1.98,1.98,1.91,1.91,1.95,1.98,1.98,1.95,1.08,,1.95,1.98,1.08,1.05,1.2,1.95,1.95,1.98,2.18,1.08,1.37,1.07,1.03,1.2,1.2,1.95,2.18,1.2,1.2,1.95,1.98,1.08,2.27,1.06,1.09,1.95,1.08,2.76,2.2,2.2,2.76,1.76,2.2,,2.2,2.2,2.2,2.2,1.65,,1.76,,2,1.87,,1.32,1.76,2.65,,2.76,,1.65,2.2,2.2,2.2,1.32,1.21,1.87,2.2,1.76,1.75,,,2.76,2.2,1.75,2.76,,
Tomate Nacional (Perita ¢ 3 x 3) *,1 Kilogramos,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,1.91,2.43,2.43,1.96,2.71,2.71,2.01,2.41,2.71,2.71,2.71,2.71,1.96,2.71,2.71,2.71,1.96,1.93,2.43,2.71,2.71,2.71,2.71,2.71,1.94,1.93,1.91,2.43,2.43,2.71,2.71,2.43,2.43,2.71,2.71,1.96,1.93,2.41,2.65,2.71,,2.71,2.71,,2.71,2.65,2.71,,2.71,,2.2,2.71,2.71,,2.71,,2.71,2.54,,1.76,2.2,,,2.71,,1.65,2.71,2.71,,1.65,1.3,1.65,2.71,2.2,,,2.71,2.71,2.71,,2.65,,
Yuca *,1 Kilogramos,,,,,0.62,,,,,,,,,,0.8,0.8,,,,0.62,,0.84,,,,0.82,,0.62,,,0.84,,,,0.81,,,0.62,,,,0.62,,,,,,0.62,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,0.62,,,0.84,0.62,0.77,0.62,,,,,,,,,,
Zanahoria *,1 Kilogramos,1.75,1.75,2.34,2.34,1.43,1.29,1.29,1.29,1.13,1.15,1.15,,1.29,1.29,1.49,1.49,1.75,1.09,1.29,1.75,0.99,1.25,1.75,,0.99,0.99,1.15,1.75,1.75,1.89,1.29,0.99,,0.94,0.97,1.15,1.15,1.75,0.99,1.15,1.15,1.75,1.29,0.99,0.98,0.98,1.27,1.75,1.65,2.2,2.2,2.2,1.87,1.76,1.76,1.76,2.2,2.2,2.2,2.2,1.87,1.76,2.09,1.76,2.2,1.87,,,1.76,2.65,,2.76,1.76,1.65,2.2,2.2,2.2,1.32,1.3,1.87,2.2,1.76,1.75,,,2.76,2.2,1.65,2.2,,
Frijoles Chiricanos *,1 Kilogramos,2.93,3.06,3,2.98,2.4,2.76,,3.06,1.98,2.4,2.36,2.84,2.62,2.82,3.2,2.07,2.98,2.62,2.84,2.98,2.84,2.82,3.06,,,2.62,2.36,3.06,2.98,2.84,2.84,2.84,2.12,2.23,1.68,2.4,1.96,3.06,2.84,2.31,2.4,,3.06,3.06,2.18,2.07,2.62,2.98,2.84,,,,3.86,,3.31,,3.31,,,,,,,3.31,,3.31,,,,3.64,,,,,,,2.98,2.98,2.82,3.2,,,,,2.2,,3.31,,3.2,,
Lentejas *,1 Kilogramos,1.61,1.26,1.61,1.61,1.61,1.61,1.52,1.61,1.32,1.61,1.61,1.52,1.52,1.52,1.59,1.5,1.61,1.52,1.52,1.61,1.61,1.61,1.61,1.52,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.48,1.19,1.59,1.59,1.61,1.61,1.52,1.57,1.61,1.61,1.61,1.61,1.5,1.5,1.61,1.26,1.52,,,1.61,1.61,1.65,1.81,1.61,1.61,,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.59,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,,
Porotos Rojos *,1 Kilogramos,2.12,1.96,2.12,2.12,1.96,2.12,1.96,1.96,1.85,1.87,2.12,1.96,1.96,1.96,1.7,1.7,2.12,1.96,1.96,2.12,2.12,2.12,2.12,2.12,2.12,2.09,1.87,1.96,2.12,2.12,2.12,2.12,1.72,1.9,1.7,2.09,1.87,1.96,1.96,1.87,1.87,2.12,2.12,2.12,1.7,1.7,2.09,1.96,2.12,,2.1,2.12,2.12,2.12,2.12,2.12,2.12,,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.09,2.12,2.09,2.12,2.09,2.12,2.12,2.12,,2.12,2.12,2.12,2.12,,
Guineos *,1 Kilogramos,1.09,,1.1,1.1,0.99,0.99,0.99,0.99,0.82,0.98,0.98,0.99,,0.99,0.97,0.97,0.99,0.99,0.99,0.99,0.99,1.09,,,0.99,0.97,0.98,0.99,0.89,0.99,0.99,0.86,0.97,0.85,0.96,0.98,0.98,0.99,,0.98,0.98,0.99,0.99,0.99,,0.97,0.95,0.99,0.99,1.32,1.21,1.1,1.21,1.21,1.1,,1.1,1.1,,1.1,1.1,,1.1,1.1,1.1,,,,,1.1,0.88,1.1,,1.1,1.1,1.1,,1,0.99,0.99,0.88,1.1,,,1.1,,1.1,1.1,1.1,,
Manzana Roja Mediana *,1 Unidades,,,0.37,0.37,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.6,0.6,0.5,0.5,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.25,0.55,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,,
Naranja de Jugo *,1 Kilogramos,,,1,1,,,,0.79,0.81,0.65,,0.79,,0.79,0.81,0.81,,,,,0.79,0.76,,,,0.79,0.65,,,,,0.79,,0.6,0.63,,0.65,,,0.82,0.65,,,,0.64,0.64,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pi§a *,1 Kilogramos,1.29,,1.26,1.26,,,,0.88,,1,1,0.88,0.88,0.88,,,,,0.88,,0.88,,,0.88,0.88,0.89,1,,1.2,0.88,0.88,0.77,,0.92,,1,1,,0.88,1,1,,0.88,0.88,,,1.05,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aceite Vegetal Nacional *,"1,42 Litros",3.39,2.89,3.47,3.47,3.15,2.65,2.65,2.65,2.42,2.45,2.19,2.5,2.5,2.5,1.97,1.97,3.15,2.69,2.65,3.15,2.5,3.71,3.15,2.65,2.69,2.2,2.69,3.15,3.15,2.69,2.5,2.69,2.3,1.9,1.98,2.85,2.85,3.19,2.5,2.85,2.19,2.89,2.65,2.65,1.97,1.97,2.89,2.89,2.69,,,,4.45,,3.75,,3.95,,,,,,,,,,,,,,,,,,3,,,2.99,2.79,4.65,,,,,3.75,,,3.65,3.45,,
Margarina en barra*,1 Kilogramos,2.67,2.56,2.95,2.95,2.56,2.62,2.65,2.65,2.51,2.65,2.65,2.62,2.62,2.62,2.65,2.82,2.56,2.62,2.65,3.06,2.62,2.67,2.56,2.62,2.62,2.62,2.65,2.56,2.56,2.62,2.62,2.65,2.6,2.62,2.65,2.62,2.65,2.62,2.62,2.62,2.65,2.56,2.62,2.62,2.6,2.58,2.62,3.06,2.62,4.85,5.73,3.7,3.86,4.41,4.41,4.41,3.53,4.41,4.41,4.41,4.41,4.41,4.41,4.41,4.41,4.41,4.41,,4.41,4.41,4.41,4.41,4.41,4.41,4.41,4.63,4.41,2.76,2.98,,,3.86,3.97,3.86,4.63,4.41,4.41,4.41,4.41,,
